LoopIndex,Monitoring Scheme,Vector Length,# Nodes,Approximation,Bandwidth,# Messages,# Full Syncs,Lower-Bound,Function's Value,Upper-Bound,,Server 1,Server 2,Server 3,Server 4,Server 5,Server 6,Server 7,Server 8,Server 9,Server 10,Server 11,Server 12
1941,Value,102,12,Additive0.015,147764,14803,56,3.99014629373553,4.00362876291122,4.02014629373553,,3.97317134908509,4.03209484117683,3.95772036016733,3.87732510906825,3.93720258889986,3.98538467930083,4.00894374499774,3.98470858585631,3.92815084144902,3.87157524191626,3.85069254707302,3.92372705907893
1941,Vector,102,12,Additive0.015,1059168,12279,34,3.98737922976503,4.00362876291122,4.01737922976503,,3.97317134908509,4.03209484117683,3.95772036016733,3.87732510906825,3.93720258889986,3.98538467930083,4.00894374499774,3.98470858585631,3.92815084144902,3.87157524191626,3.85069254707302,3.92372705907893
1941,Dist L1,102,12,Additive0.015,150358,14990,57,3.9845272625025,4.00362876291122,4.0145272625025,,3.97317134908509,4.03209484117683,3.95772036016733,3.87732510906825,3.93720258889986,3.98538467930083,4.00894374499774,3.98470858585631,3.92815084144902,3.87157524191626,3.85069254707302,3.92372705907893
1942,Oracle,102,12,Additive0.015,78336,768,32,3.99675497145597,4.0034669434993,4.02675497145596,,3.97340234686843,4.03176179812639,3.95711238236736,3.87711433038377,3.93864874022399,3.98463837204477,4.00808928062894,3.98499097494089,3.92897465844732,3.8713531893553,3.85054198132383,3.92316788415077
1942,Oracle Vector,102,12,Additive0.015,981852,11361,34,3.99675497145597,4.0034669434993,4.02675497145597,,3.97340234686843,4.03176179812639,3.95711238236736,3.87711433038377,3.93864874022399,3.98463837204477,4.00808928062894,3.98499097494089,3.92897465844732,3.8713531893553,3.85054198132383,3.92316788415077
1942,Value,102,12,Additive0.015,147782,14824,56,3.99014629373553,4.0034669434993,4.02014629373553,,3.97340234686843,4.03176179812639,3.95711238236736,3.87711433038377,3.93864874022399,3.98463837204477,4.00808928062894,3.98499097494089,3.92897465844732,3.8713531893553,3.85054198132383,3.92316788415077
1942,Vector,102,12,Additive0.015,1059168,12279,34,3.98737922976503,4.0034669434993,4.01737922976503,,3.97340234686843,4.03176179812639,3.95711238236736,3.87711433038377,3.93864874022399,3.98463837204477,4.00808928062894,3.98499097494089,3.92897465844732,3.8713531893553,3.85054198132383,3.92316788415077
1942,Dist L1,102,12,Additive0.015,150358,14990,57,3.9845272625025,4.0034669434993,4.0145272625025,,3.97340234686843,4.03176179812639,3.95711238236736,3.87711433038377,3.93864874022399,3.98463837204477,4.00808928062894,3.98499097494089,3.92897465844732,3.8713531893553,3.85054198132383,3.92316788415077
1943,Oracle,102,12,Additive0.015,78336,768,32,3.99675497145597,4.00321731339667,4.02675497145596,,3.97348575634444,4.03117308453945,3.95578328758362,3.87597141233821,3.93946172572627,3.98368258248527,4.00726866921396,3.98508235500756,3.92878997997539,3.87179055273169,3.85061323995631,3.92379122553241
1943,Vector,102,12,Additive0.015,1059168,12279,34,3.98737922976503,4.00321731339667,4.01737922976503,,3.97348575634444,4.03117308453945,3.95578328758362,3.87597141233821,3.93946172572627,3.98368258248527,4.00726866921396,3.98508235500756,3.92878997997539,3.87179055273169,3.85061323995631,3.92379122553241
1943,Value,102,12,Additive0.015,147800,14844,56,3.99014629373553,4.00321731339667,4.02014629373553,,3.97348575634444,4.03117308453945,3.95578328758362,3.87597141233821,3.93946172572627,3.98368258248527,4.00726866921396,3.98508235500756,3.92878997997539,3.87179055273169,3.85061323995631,3.92379122553241
1943,Oracle Vector,102,12,Additive0.015,982464,11368,34,3.99675497145597,4.00321731339667,4.02675497145597,,3.97348575634444,4.03117308453945,3.95578328758362,3.87597141233821,3.93946172572627,3.98368258248527,4.00726866921396,3.98508235500756,3.92878997997539,3.87179055273169,3.85061323995631,3.92379122553241
1943,Dist L1,102,12,Additive0.015,150358,14990,57,3.9845272625025,4.00321731339667,4.0145272625025,,3.97348575634444,4.03117308453945,3.95578328758362,3.87597141233821,3.93946172572627,3.98368258248527,4.00726866921396,3.98508235500756,3.92878997997539,3.87179055273169,3.85061323995631,3.92379122553241
1944,Oracle,102,12,Additive0.015,78336,768,32,3.99675497145597,4.00294327543056,4.02675497145596,,3.97228930482371,4.03035810854793,3.9541503178105,3.87580402472139,3.94068660754206,3.98299685396034,4.00794202442684,3.98454283785204,3.92878079782129,3.87219882528311,3.85137156519389,3.92397734117308
1944,Oracle Vector,102,12,Additive0.015,982872,11373,34,3.99675497145597,4.00294327543055,4.02675497145597,,3.97228930482371,4.03035810854793,3.9541503178105,3.87580402472139,3.94068660754206,3.98299685396034,4.00794202442684,3.98454283785204,3.92878079782129,3.87219882528311,3.85137156519389,3.92397734117308
1944,Value,102,12,Additive0.015,147816,14863,56,3.99014629373553,4.00294327543055,4.02014629373553,,3.97228930482371,4.03035810854793,3.9541503178105,3.87580402472139,3.94068660754206,3.98299685396034,4.00794202442684,3.98454283785204,3.92878079782129,3.87219882528311,3.85137156519389,3.92397734117308
1944,Vector,102,12,Additive0.015,1059780,12286,34,3.98737922976503,4.00294327543056,4.01737922976503,,3.97228930482371,4.03035810854793,3.9541503178105,3.87580402472139,3.94068660754206,3.98299685396034,4.00794202442684,3.98454283785204,3.92878079782129,3.87219882528311,3.85137156519389,3.92397734117308
1944,Dist L1,102,12,Additive0.015,150358,14990,57,3.9845272625025,4.00294327543055,4.0145272625025,,3.97228930482371,4.03035810854793,3.9541503178105,3.87580402472139,3.94068660754206,3.98299685396034,4.00794202442684,3.98454283785204,3.92878079782129,3.87219882528311,3.85137156519389,3.92397734117308
1945,Oracle,102,12,Additive0.015,78336,768,32,3.99675497145597,4.00235870749212,4.02675497145596,,3.97183590691844,4.03000393392756,3.95244157709676,3.87484756715111,3.94133290491179,3.98130470779808,4.00735754722065,3.98294281378428,3.92741314323391,3.87292466477371,3.85118589673117,3.9246162713348
1945,Oracle Vector,102,12,Additive0.015,983688,11382,34,3.99675497145597,4.00235870749212,4.02675497145597,,3.97183590691844,4.03000393392756,3.95244157709676,3.87484756715111,3.94133290491179,3.98130470779808,4.00735754722065,3.98294281378428,3.92741314323391,3.87292466477371,3.85118589673117,3.9246162713348
1945,Vector,102,12,Additive0.015,1059780,12286,34,3.98737922976503,4.00235870749212,4.01737922976503,,3.97183590691844,4.03000393392756,3.95244157709676,3.87484756715111,3.94133290491179,3.98130470779808,4.00735754722065,3.98294281378428,3.92741314323391,3.87292466477371,3.85118589673117,3.9246162713348
1945,Value,102,12,Additive0.015,150276,14916,57,3.98735870749212,4.00235870749212,4.01735870749212,,3.97183590691844,4.03000393392756,3.95244157709676,3.87484756715111,3.94133290491179,3.98130470779808,4.00735754722065,3.98294281378428,3.92741314323391,3.87292466477371,3.85118589673117,3.9246162713348
1945,Dist L1,102,12,Additive0.015,150362,14995,57,3.9845272625025,4.00235870749212,4.0145272625025,,3.97183590691844,4.03000393392756,3.95244157709676,3.87484756715111,3.94133290491179,3.98130470779808,4.00735754722065,3.98294281378428,3.92741314323391,3.87292466477371,3.85118589673117,3.9246162713348
1946,Oracle,102,12,Additive0.015,78336,768,32,3.99675497145597,4.00104216787274,4.02675497145596,,3.97093170337598,4.0282463114177,3.94916562001802,3.87288824343907,3.94049269256359,3.98034883045794,4.00667188990421,3.98131976892887,3.92520958237294,3.87190806683434,3.8499400802472,3.92460671822387
1946,Oracle Vector,102,12,Additive0.015,984912,11395,34,3.99675497145597,4.00104216787274,4.02675497145597,,3.97093170337598,4.0282463114177,3.94916562001802,3.87288824343907,3.94049269256359,3.98034883045794,4.00667188990421,3.98131976892887,3.92520958237294,3.87190806683434,3.8499400802472,3.92460671822387
1946,Value,102,12,Additive0.015,150276,14916,57,3.98735870749212,4.00104216787274,4.01735870749212,,3.97093170337598,4.0282463114177,3.94916562001802,3.87288824343907,3.94049269256359,3.98034883045794,4.00667188990421,3.98131976892887,3.92520958237294,3.87190806683434,3.8499400802472,3.92460671822387
1946,Vector,102,12,Additive0.015,1060800,12297,34,3.98737922976503,4.00104216787274,4.01737922976503,,3.97093170337598,4.0282463114177,3.94916562001802,3.87288824343907,3.94049269256359,3.98034883045794,4.00667188990421,3.98131976892887,3.92520958237294,3.87190806683434,3.8499400802472,3.92460671822387
1946,Dist L1,102,12,Additive0.015,150366,15000,57,3.9845272625025,4.00104216787274,4.0145272625025,,3.97093170337598,4.0282463114177,3.94916562001802,3.87288824343907,3.94049269256359,3.98034883045794,4.00667188990421,3.98131976892887,3.92520958237294,3.87190806683434,3.8499400802472,3.92460671822387
1947,Oracle,102,12,Additive0.015,78336,768,32,3.99675497145597,4.00013195856231,4.02675497145596,,3.96958758594393,4.02707094786052,3.94797619050001,3.86981686435624,3.94177377485473,3.97821507732266,4.00562658319495,3.98007556134467,3.92463825702449,3.87213109125417,3.84936243667411,3.9244559858205
1947,Value,102,12,Additive0.015,150276,14916,57,3.98735870749212,4.00013195856231,4.01735870749212,,3.96958758594393,4.02707094786052,3.94797619050001,3.86981686435624,3.94177377485473,3.97821507732266,4.00562658319495,3.98007556134467,3.92463825702449,3.87213109125417,3.84936243667411,3.9244559858205
1947,Oracle Vector,102,12,Additive0.015,986544,11412,34,3.99675497145597,4.00013195856231,4.02675497145597,,3.96958758594393,4.02707094786052,3.94797619050001,3.86981686435624,3.94177377485473,3.97821507732266,4.00562658319495,3.98007556134467,3.92463825702449,3.87213109125417,3.84936243667411,3.9244559858205
1947,Vector,102,12,Additive0.015,1060800,12297,34,3.98737922976503,4.00013195856231,4.01737922976503,,3.96958758594393,4.02707094786052,3.94797619050001,3.86981686435624,3.94177377485473,3.97821507732266,4.00562658319495,3.98007556134467,3.92463825702449,3.87213109125417,3.84936243667411,3.9244559858205
1947,Dist L1,102,12,Additive0.015,150370,15005,57,3.9845272625025,4.00013195856231,4.0145272625025,,3.96958758594393,4.02707094786052,3.94797619050001,3.86981686435624,3.94177377485473,3.97821507732266,4.00562658319495,3.98007556134467,3.92463825702449,3.87213109125417,3.84936243667411,3.9244559858205
1948,Oracle,102,12,Additive0.015,78336,768,32,3.99675497145597,3.99942742838257,4.02675497145596,,3.96886644179332,4.02599699180447,3.94584912916621,3.86973798925378,3.9435508015712,3.97605890592312,4.00513041250162,3.97966908580713,3.92377157299456,3.8724970339344,3.84909427545015,3.92613493918029
1948,Oracle Vector,102,12,Additive0.015,988176,11429,34,3.99675497145597,3.99942742838257,4.02675497145597,,3.96886644179332,4.02599699180447,3.94584912916621,3.86973798925378,3.9435508015712,3.97605890592312,4.00513041250162,3.97966908580713,3.92377157299456,3.8724970339344,3.84909427545015,3.92613493918029
1948,Value,102,12,Additive0.015,150276,14916,57,3.98735870749212,3.99942742838257,4.01735870749212,,3.96886644179332,4.02599699180447,3.94584912916621,3.86973798925378,3.9435508015712,3.97605890592312,4.00513041250162,3.97966908580713,3.92377157299456,3.8724970339344,3.84909427545015,3.92613493918029
1948,Vector,102,12,Additive0.015,1061208,12302,34,3.98737922976503,3.99942742838257,4.01737922976503,,3.96886644179332,4.02599699180447,3.94584912916621,3.86973798925378,3.9435508015712,3.97605890592312,4.00513041250162,3.97966908580713,3.92377157299456,3.8724970339344,3.84909427545015,3.92613493918029
1948,Dist L1,102,12,Additive0.015,150376,15012,57,3.9845272625025,3.99942742838257,4.0145272625025,,3.96886644179332,4.02599699180447,3.94584912916621,3.86973798925378,3.9435508015712,3.97605890592312,4.00513041250162,3.97966908580713,3.92377157299456,3.8724970339344,3.84909427545015,3.92613493918029
1949,Oracle,102,12,Additive0.015,78336,768,32,3.99675497145597,3.99886781355338,4.02675497145596,,3.96835801154243,4.0246486276277,3.94507756084031,3.86842631890417,3.94446665594301,3.9736657326138,4.00493602032259,3.97965543229577,3.92351928295004,3.87281043839809,3.84885181828143,3.92714415478541
1949,Oracle Vector,102,12,Additive0.015,989808,11446,34,3.99675497145597,3.99886781355338,4.02675497145597,,3.96835801154243,4.0246486276277,3.94507756084031,3.86842631890417,3.94446665594301,3.9736657326138,4.00493602032259,3.97965543229577,3.92351928295004,3.87281043839809,3.84885181828143,3.92714415478541
1949,Value,102,12,Additive0.015,150276,14916,57,3.98735870749212,3.99886781355338,4.01735870749212,,3.96835801154243,4.0246486276277,3.94507756084031,3.86842631890417,3.94446665594301,3.9736657326138,4.00493602032259,3.97965543229577,3.92351928295004,3.87281043839809,3.84885181828143,3.92714415478541
1949,Vector,102,12,Additive0.015,1061208,12302,34,3.98737922976503,3.99886781355338,4.01737922976503,,3.96835801154243,4.0246486276277,3.94507756084031,3.86842631890417,3.94446665594301,3.9736657326138,4.00493602032259,3.97965543229577,3.92351928295004,3.87281043839809,3.84885181828143,3.92714415478541
1949,Dist L1,102,12,Additive0.015,150386,15024,57,3.9845272625025,3.99886781355338,4.0145272625025,,3.96835801154243,4.0246486276277,3.94507756084031,3.86842631890417,3.94446665594301,3.9736657326138,4.00493602032259,3.97965543229577,3.92351928295004,3.87281043839809,3.84885181828143,3.92714415478541
1950,Oracle,102,12,Additive0.015,78336,768,32,3.99675497145597,3.99777751522555,4.02675497145596,,3.96733302361693,4.02299984232596,3.94346518130389,3.86760546977839,3.94590677791963,3.97100504364711,4.0041712372183,3.97885640220454,3.9225250569169,3.87194492571605,3.84828349150718,3.92724035806893
1950,Value,102,12,Additive0.015,150276,14916,57,3.98735870749212,3.99777751522555,4.01735870749212,,3.96733302361693,4.02299984232596,3.94346518130389,3.86760546977839,3.94590677791963,3.97100504364711,4.0041712372183,3.97885640220454,3.9225250569169,3.87194492571605,3.84828349150718,3.92724035806893
1950,Oracle Vector,102,12,Additive0.015,991848,11467,34,3.99675497145597,3.99777751522555,4.02675497145597,,3.96733302361693,4.02299984232596,3.94346518130389,3.86760546977839,3.94590677791963,3.97100504364711,4.0041712372183,3.97885640220454,3.9225250569169,3.87194492571605,3.84828349150718,3.92724035806893
1950,Vector,102,12,Additive0.015,1061616,12307,34,3.98737922976503,3.99777751522555,4.01737922976503,,3.96733302361693,4.02299984232596,3.94346518130389,3.86760546977839,3.94590677791963,3.97100504364711,4.0041712372183,3.97885640220454,3.9225250569169,3.87194492571605,3.84828349150718,3.92724035806893
1950,Dist L1,102,12,Additive0.015,150400,15039,57,3.9845272625025,3.99777751522555,4.0145272625025,,3.96733302361693,4.02299984232596,3.94346518130389,3.86760546977839,3.94590677791963,3.97100504364711,4.0041712372183,3.97885640220454,3.9225250569169,3.87194492571605,3.84828349150718,3.92724035806893
1951,Oracle,102,12,Additive0.015,80784,792,33,3.98124798516511,3.99624798516511,4.01124798516511,,3.96532014863437,4.02144661470349,3.94145382717355,3.8666271051616,3.94634814366081,3.96797700525606,4.00222846392747,3.97783732714882,3.92019847759444,3.87046503384205,3.84710627868994,3.927705439249
1951,Value,102,12,Additive0.015,150284,14925,57,3.98735870749212,3.99624798516511,4.01735870749212,,3.96532014863437,4.02144661470349,3.94145382717355,3.8666271051616,3.94634814366081,3.96797700525606,4.00222846392747,3.97783732714882,3.92019847759444,3.87046503384205,3.84710627868994,3.927705439249
1951,Vector,102,12,Additive0.015,1062432,12316,34,3.98737922976503,3.99624798516511,4.01737922976503,,3.96532014863437,4.02144661470349,3.94145382717355,3.8666271051616,3.94634814366081,3.96797700525606,4.00222846392747,3.97783732714882,3.92019847759444,3.87046503384205,3.84710627868994,3.927705439249
1951,Oracle Vector,102,12,Additive0.015,994296,11494,35,3.98124798516511,3.99624798516511,4.01124798516511,,3.96532014863437,4.02144661470349,3.94145382717355,3.8666271051616,3.94634814366081,3.96797700525606,4.00222846392747,3.97783732714882,3.92019847759444,3.87046503384205,3.84710627868994,3.927705439249
1951,Dist L1,102,12,Additive0.015,150416,15058,57,3.9845272625025,3.99624798516511,4.0145272625025,,3.96532014863437,4.02144661470349,3.94145382717355,3.8666271051616,3.94634814366081,3.96797700525606,4.00222846392747,3.97783732714882,3.92019847759444,3.87046503384205,3.84710627868994,3.927705439249
1952,Oracle,102,12,Additive0.015,80784,792,33,3.98124798516511,3.99582651565424,4.01124798516511,,3.9655911349541,4.02124658565703,3.94082321557382,3.86567218792043,3.94776428576985,3.9657647280314,4.00170368366845,3.97802913729924,3.91967486011037,3.86991963272732,3.84686942962478,3.92799301040809
1952,Oracle Vector,102,12,Additive0.015,994296,11494,35,3.98124798516511,3.99582651565424,4.01124798516511,,3.9655911349541,4.02124658565703,3.94082321557382,3.86567218792043,3.94776428576985,3.9657647280314,4.00170368366845,3.97802913729924,3.91967486011037,3.86991963272732,3.84686942962478,3.92799301040809
1952,Value,102,12,Additive0.015,150298,14942,57,3.98735870749212,3.99582651565424,4.01735870749212,,3.9655911349541,4.02124658565703,3.94082321557382,3.86567218792043,3.94776428576985,3.9657647280314,4.00170368366845,3.97802913729924,3.91967486011037,3.86991963272732,3.84686942962478,3.92799301040809
1952,Vector,102,12,Additive0.015,1063452,12327,34,3.98737922976503,3.99582651565424,4.01737922976503,,3.9655911349541,4.02124658565703,3.94082321557382,3.86567218792043,3.94776428576985,3.9657647280314,4.00170368366845,3.97802913729924,3.91967486011037,3.86991963272732,3.84686942962478,3.92799301040809
1952,Dist L1,102,12,Additive0.015,150428,15072,57,3.9845272625025,3.99582651565424,4.0145272625025,,3.9655911349541,4.02124658565703,3.94082321557382,3.86567218792043,3.94776428576985,3.9657647280314,4.00170368366845,3.97802913729924,3.91967486011037,3.86991963272732,3.84686942962478,3.92799301040809
1953,Oracle,102,12,Additive0.015,80784,792,33,3.98124798516511,3.99521554925631,4.01124798516511,,3.96383383563154,4.02110440143175,3.94036130273004,3.86427033206017,3.94925143281447,3.96288988889784,4.00138121171858,3.97807819455282,3.91919585735079,3.87052960764801,3.84587098776997,3.92840106842916
1953,Oracle Vector,102,12,Additive0.015,994296,11494,35,3.98124798516511,3.99521554925631,4.01124798516511,,3.96383383563154,4.02110440143175,3.94036130273004,3.86427033206017,3.94925143281447,3.96288988889784,4.00138121171858,3.97807819455282,3.91919585735079,3.87052960764801,3.84587098776997,3.92840106842916
1953,Value,102,12,Additive0.015,150306,14951,57,3.98735870749212,3.99521554925631,4.01735870749212,,3.96383383563154,4.02110440143175,3.94036130273004,3.86427033206017,3.94925143281447,3.96288988889784,4.00138121171858,3.97807819455282,3.91919585735079,3.87052960764801,3.84587098776997,3.92840106842916
1953,Vector,102,12,Additive0.015,1064064,12334,34,3.98737922976503,3.99521554925631,4.01737922976503,,3.96383383563154,4.02110440143175,3.94036130273004,3.86427033206017,3.94925143281447,3.96288988889784,4.00138121171858,3.97807819455282,3.91919585735079,3.87052960764801,3.84587098776997,3.92840106842916
1953,Dist L1,102,12,Additive0.015,150448,15096,57,3.9845272625025,3.99521554925631,4.0145272625025,,3.96383383563154,4.02110440143175,3.94036130273004,3.86427033206017,3.94925143281447,3.96288988889784,4.00138121171858,3.97807819455282,3.91919585735079,3.87052960764801,3.84587098776997,3.92840106842916
1954,Oracle,102,12,Additive0.015,80784,792,33,3.98124798516511,3.99417697218316,4.01124798516511,,3.96302445485101,4.02009399358929,3.93962762864082,3.86213047212401,3.94954960516805,3.961036438922,4.00010178201344,3.97792788078795,3.91926945898777,3.8692827522733,3.84541417217735,3.9282420543174
1954,Oracle Vector,102,12,Additive0.015,994296,11494,35,3.98124798516511,3.99417697218316,4.01124798516511,,3.96302445485101,4.02009399358929,3.93962762864082,3.86213047212401,3.94954960516805,3.961036438922,4.00010178201344,3.97792788078795,3.91926945898777,3.8692827522733,3.84541417217735,3.9282420543174
1954,Value,102,12,Additive0.015,150322,14969,57,3.98735870749212,3.99417697218316,4.01735870749212,,3.96302445485101,4.02009399358929,3.93962762864082,3.86213047212401,3.94954960516805,3.961036438922,4.00010178201344,3.97792788078795,3.91926945898777,3.8692827522733,3.84541417217735,3.9282420543174
1954,Vector,102,12,Additive0.015,1065696,12352,34,3.98737922976503,3.99417697218316,4.01737922976503,,3.96302445485101,4.02009399358929,3.93962762864082,3.86213047212401,3.94954960516805,3.961036438922,4.00010178201344,3.97792788078795,3.91926945898777,3.8692827522733,3.84541417217735,3.9282420543174
1954,Dist L1,102,12,Additive0.015,152908,15147,58,3.97917697218316,3.99417697218316,4.00917697218316,,3.96302445485101,4.02009399358929,3.93962762864082,3.86213047212401,3.94954960516805,3.961036438922,4.00010178201344,3.97792788078795,3.91926945898777,3.8692827522733,3.84541417217735,3.9282420543174
1955,Oracle,102,12,Additive0.015,80784,792,33,3.98124798516511,3.99434240803194,4.01124798516511,,3.96325287676363,4.0210357347685,3.9406207232849,3.86345888924569,3.95231912873425,3.96101184281507,4.00057559395924,3.9795918057714,3.91877655940438,3.86747465591574,3.84421403498815,3.92846676582391
1955,Value,102,12,Additive0.015,150338,14987,57,3.98735870749212,3.99434240803194,4.01735870749212,,3.96325287676363,4.0210357347685,3.9406207232849,3.86345888924569,3.95231912873425,3.96101184281507,4.00057559395924,3.9795918057714,3.91877655940438,3.86747465591574,3.84421403498815,3.92846676582391
1955,Oracle Vector,102,12,Additive0.015,994296,11494,35,3.98124798516511,3.99434240803194,4.01124798516511,,3.96325287676363,4.0210357347685,3.9406207232849,3.86345888924569,3.95231912873425,3.96101184281507,4.00057559395924,3.9795918057714,3.91877655940438,3.86747465591574,3.84421403498815,3.92846676582391
1955,Vector,102,12,Additive0.015,1066716,12363,34,3.98737922976503,3.99434240803194,4.01737922976503,,3.96325287676363,4.0210357347685,3.9406207232849,3.86345888924569,3.95231912873425,3.96101184281507,4.00057559395924,3.9795918057714,3.91877655940438,3.86747465591574,3.84421403498815,3.92846676582391
1955,Dist L1,102,12,Additive0.015,152908,15147,58,3.97917697218316,3.99434240803194,4.00917697218316,,3.96325287676363,4.0210357347685,3.9406207232849,3.86345888924569,3.95231912873425,3.96101184281507,4.00057559395924,3.9795918057714,3.91877655940438,3.86747465591574,3.84421403498815,3.92846676582391
1956,Oracle,102,12,Additive0.015,80784,792,33,3.98124798516511,3.99250662745864,4.01124798516511,,3.96162067429554,4.02012435082489,3.94070659971942,3.86047405991815,3.95211680120547,3.95793591038251,3.99908338625446,3.97808025086976,3.9166238074133,3.86544363518329,3.84255612996472,3.92709448752382
1956,Oracle Vector,102,12,Additive0.015,994296,11494,35,3.98124798516511,3.99250662745864,4.01124798516511,,3.96162067429554,4.02012435082489,3.94070659971942,3.86047405991815,3.95211680120547,3.95793591038251,3.99908338625446,3.97808025086976,3.9166238074133,3.86544363518329,3.84255612996472,3.92709448752382
1956,Value,102,12,Additive0.015,150358,15010,57,3.98735870749212,3.99250662745864,4.01735870749212,,3.96162067429554,4.02012435082489,3.94070659971942,3.86047405991815,3.95211680120547,3.95793591038251,3.99908338625446,3.97808025086976,3.9166238074133,3.86544363518329,3.84255612996472,3.92709448752382
1956,Vector,102,12,Additive0.015,1067940,12376,34,3.98737922976503,3.99250662745864,4.01737922976503,,3.96162067429554,4.02012435082489,3.94070659971942,3.86047405991815,3.95211680120547,3.95793591038251,3.99908338625446,3.97808025086976,3.9166238074133,3.86544363518329,3.84255612996472,3.92709448752382
1956,Dist L1,102,12,Additive0.015,152908,15147,58,3.97917697218316,3.99250662745864,4.00917697218316,,3.96162067429554,4.02012435082489,3.94070659971942,3.86047405991815,3.95211680120547,3.95793591038251,3.99908338625446,3.97808025086976,3.9166238074133,3.86544363518329,3.84255612996472,3.92709448752382
1957,Oracle,102,12,Additive0.015,80784,792,33,3.98124798516511,3.99139886315758,4.01124798516511,,3.96092520064388,4.0192259774934,3.94019416080639,3.85943065547281,3.95280850286837,3.9559632453806,3.99778124139438,3.97674929909558,3.91670876629405,3.86535165076241,3.84379728669393,3.92884358852495
1957,Oracle Vector,102,12,Additive0.015,994296,11494,35,3.98124798516511,3.99139886315758,4.01124798516511,,3.96092520064388,4.0192259774934,3.94019416080639,3.85943065547281,3.95280850286837,3.9559632453806,3.99778124139438,3.97674929909558,3.91670876629405,3.86535165076241,3.84379728669393,3.92884358852495
1957,Dist L1,102,12,Additive0.015,152908,15147,58,3.97917697218316,3.99139886315758,4.00917697218316,,3.96092520064388,4.0192259774934,3.94019416080639,3.85943065547281,3.95280850286837,3.95596324538061,3.99778124139438,3.97674929909558,3.91670876629405,3.86535165076241,3.84379728669393,3.92884358852495
1957,Value,102,12,Additive0.015,152818,15063,58,3.97639886315758,3.99139886315758,4.00639886315758,,3.96092520064388,4.0192259774934,3.94019416080639,3.85943065547281,3.95280850286837,3.95596324538061,3.99778124139438,3.97674929909558,3.91670876629405,3.86535165076241,3.84379728669393,3.92884358852495
1957,Vector,102,12,Additive0.015,1070388,12405,34,3.98737922976503,3.99139886315758,4.01737922976503,,3.96092520064388,4.0192259774934,3.94019416080639,3.85943065547281,3.95280850286837,3.95596324538061,3.99778124139438,3.97674929909558,3.91670876629405,3.86535165076241,3.84379728669393,3.92884358852495
1958,Oracle,102,12,Additive0.015,80784,792,33,3.98124798516511,3.98939679338124,4.01124798516511,,3.95955508833836,4.01825875228917,3.93916795316765,3.8578910346932,3.9521273717638,3.95366500563642,3.99688364692566,3.97416822437269,3.91558263123086,3.86283626961868,3.84243353813027,3.92858319801028
1958,Oracle Vector,102,12,Additive0.015,994704,11499,35,3.98124798516511,3.98939679338124,4.01124798516511,,3.95955508833836,4.01825875228917,3.93916795316765,3.8578910346932,3.9521273717638,3.95366500563642,3.99688364692566,3.97416822437269,3.91558263123086,3.86283626961868,3.84243353813027,3.92858319801028
1958,Value,102,12,Additive0.015,152818,15063,58,3.97639886315758,3.98939679338124,4.00639886315758,,3.95955508833836,4.01825875228917,3.93916795316765,3.8578910346932,3.9521273717638,3.95366500563643,3.99688364692566,3.97416822437269,3.91558263123086,3.86283626961868,3.84243353813027,3.92858319801028
1958,Dist L1,102,12,Additive0.015,152908,15147,58,3.97917697218316,3.98939679338124,4.00917697218316,,3.95955508833836,4.01825875228917,3.93916795316765,3.8578910346932,3.9521273717638,3.95366500563643,3.99688364692566,3.97416822437269,3.91558263123086,3.86283626961868,3.84243353813027,3.92858319801028
1958,Vector,102,12,Additive0.015,1072836,12431,35,3.97439679338124,3.98939679338124,4.00439679338125,,3.95955508833836,4.01825875228917,3.93916795316765,3.8578910346932,3.9521273717638,3.95366500563643,3.99688364692566,3.97416822437269,3.91558263123086,3.86283626961868,3.84243353813027,3.92858319801028
1959,Oracle,102,12,Additive0.015,80784,792,33,3.98124798516511,3.98710437584988,4.01124798516511,,3.95863282952965,4.01611880466943,3.93647205308298,3.85627333086981,3.95144838276361,3.95048482844069,3.99489196439531,3.97153900992372,3.91410602938187,3.85991315905109,3.84111792405133,3.92798584357123
1959,Vector,102,12,Additive0.015,1072836,12431,35,3.97439679338124,3.98710437584988,4.00439679338125,,3.95863282952965,4.01611880466943,3.93647205308298,3.85627333086981,3.95144838276361,3.95048482844069,3.99489196439531,3.97153900992372,3.91410602938187,3.85991315905109,3.84111792405133,3.92798584357123
1959,Oracle Vector,102,12,Additive0.015,994704,11499,35,3.98124798516511,3.98710437584988,4.01124798516511,,3.95863282952965,4.01611880466943,3.93647205308298,3.85627333086981,3.95144838276361,3.95048482844069,3.99489196439531,3.97153900992372,3.91410602938187,3.85991315905109,3.84111792405133,3.92798584357123
1959,Value,102,12,Additive0.015,152818,15063,58,3.97639886315758,3.98710437584988,4.00639886315758,,3.95863282952965,4.01611880466943,3.93647205308298,3.85627333086981,3.95144838276361,3.95048482844069,3.99489196439531,3.97153900992372,3.91410602938187,3.85991315905109,3.84111792405133,3.92798584357123
1959,Dist L1,102,12,Additive0.015,152908,15147,58,3.97917697218316,3.98710437584988,4.00917697218316,,3.95863282952965,4.01611880466943,3.93647205308298,3.85627333086981,3.95144838276361,3.95048482844069,3.99489196439531,3.97153900992372,3.91410602938187,3.85991315905109,3.84111792405133,3.92798584357123
